Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,33,2016-08-15,2016-08-21,5,5,,,,,,0,,,,0,0,5,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,34,2016-08-22,2016-08-28,7,7,,,,,,0,,,,0,0,7,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,35,2016-08-29,2016-09-04,3,3,,,,,,0,,,,0,0,3,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,36,2016-09-05,2016-09-11,6,6,,,,,,0,,,,0,0,6,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,37,2016-09-12,2016-09-18,0,0,,,,,,0,,,,0,0,0,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,38,2016-09-19,2016-09-25,1,1,,,,,,0,,,,0,0,1,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,39,2016-09-26,2016-10-02,5,5,,,,,,0,,,,0,0,5,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,40,2016-10-03,2016-10-09,10,10,,,,,,0,,,,0,0,10,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,41,2016-10-10,2016-10-16,7,7,,,,,,0,,,,0,0,7,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,42,2016-10-17,2016-10-23,8,8,,1,,,,1,,,,0,1,7,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,43,2016-10-24,2016-10-30,12,12,,1,,,,1,,,,0,1,11,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,44,2016-10-31,2016-11-06,9,9,,2,,,,2,,,1,1,3,6,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,45,2016-11-07,2016-11-13,21,21,,4,,,,4,,,,0,4,17,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,46,2016-11-14,2016-11-20,22,22,,1,2,,,3,,,,0,3,19,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,47,2016-11-21,2016-11-27,19,19,,4,1,,,5,,,,0,5,14,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,48,2016-11-28,2016-12-04,32,32,,12,2,,,14,,,,0,14,18,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,49,2016-12-05,2016-12-11,22,22,,10,4,,,14,,,,0,14,8,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,50,2016-12-12,2016-12-18,79,79,,11,12,,,23,,,2,2,25,54,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,51,2016-12-19,2016-12-25,29,29,,4,2,,,6,,,1,1,7,22,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2016,52,2016-12-26,2017-01-01,37,37,,8,3,,,11,,,1,1,12,25,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,1,2017-01-02,2017-01-08,31,31,,3,,,,3,,,1,1,4,27,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,2,2017-01-09,2017-01-15,49,49,,1,,,,1,,,5,5,6,43,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,3,2017-01-16,2017-01-22,31,31,,,,,,0,,,,0,0,31,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,4,2017-01-23,2017-01-29,26,26,,,,,,0,,,1,1,1,25,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,5,2017-01-30,2017-02-05,30,30,,1,,,,1,,,1,1,2,28,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,6,2017-02-06,2017-02-12,23,23,,,,,,0,,,2,2,2,21,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,7,2017-02-13,2017-02-19,21,21,,,,,,0,,,,0,0,21,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,8,2017-02-20,2017-02-26,8,8,,,,,,0,,,,0,0,8,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,9,2017-02-27,2017-03-05,5,5,,,,,,0,,,,0,0,5,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,10,2017-03-06,2017-03-12,12,12,,,,,,0,,,,0,0,12,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,11,2017-03-13,2017-03-19,8,8,,,,,,0,,,,0,0,8,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,12,2017-03-20,2017-03-26,8,8,,,,,,0,,,,0,0,8,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,13,2017-03-27,2017-04-02,14,14,,,,,,0,,,,0,0,14,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,14,2017-04-03,2017-04-09,4,4,,,,,,0,,,,0,0,4,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,15,2017-04-10,2017-04-16,20,20,,2,,,,2,,,,0,2,18,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,16,2017-04-17,2017-04-23,7,7,,,,,,0,,,,0,0,7,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,17,2017-04-24,2017-04-30,11,11,,,,,,0,,,,0,0,11,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,18,2017-05-01,2017-05-07,7,7,,,,,,0,,,,0,0,7,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,19,2017-05-08,2017-05-14,12,12,,,,,,0,,,,0,0,12,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,20,2017-05-15,2017-05-21,11,11,,,,,,0,,,,0,0,11,No Report
Iraq,Eastern Mediterranean Region of WHO,Western Asia,2017,21,2017-05-22,2017-05-28,5,5,,,,,,0,,,,0,0,5,No Report
Ireland,European Region of WHO,Northern Europe,2016,1,2016-01-04,2016-01-10,,459,0,48,2,,10,60,0,0,44,44,104,,No Report
Ireland,European Region of WHO,Northern Europe,2016,2,2016-01-11,2016-01-17,,466,0,51,0,,7,58,0,0,46,46,104,,No Report
Ireland,European Region of WHO,Northern Europe,2016,3,2016-01-18,2016-01-24,,586,0,92,0,,5,97,0,0,53,53,150,,No Report
Ireland,European Region of WHO,Northern Europe,2016,4,2016-01-25,2016-01-31,,678,0,167,1,,7,175,0,0,54,54,229,,No Report
Ireland,European Region of WHO,Northern Europe,2016,5,2016-02-01,2016-02-07,,681,0,149,1,,5,155,0,0,68,68,223,,No Report
Ireland,European Region of WHO,Northern Europe,2016,6,2016-02-08,2016-02-14,,772,0,150,1,,6,157,0,0,77,77,234,,No Report
Ireland,European Region of WHO,Northern Europe,2016,7,2016-02-15,2016-02-21,,692,0,149,1,,7,157,0,0,70,70,227,,No Report
Ireland,European Region of WHO,Northern Europe,2016,8,2016-02-22,2016-02-28,,676,0,136,9,,5,150,0,0,66,66,216,,No Report
Ireland,European Region of WHO,Northern Europe,2016,9,2016-02-29,2016-03-06,,634,0,98,3,,3,104,0,0,49,49,153,,No Report
Ireland,European Region of WHO,Northern Europe,2016,10,2016-03-07,2016-03-13,,556,0,98,4,,6,108,0,0,38,38,146,,No Report
Ireland,European Region of WHO,Northern Europe,2016,11,2016-03-14,2016-03-20,,441,0,57,3,,1,61,0,0,35,35,96,,No Report
Ireland,European Region of WHO,Northern Europe,2016,12,2016-03-21,2016-03-27,,388,0,39,2,,5,46,0,0,31,31,77,,No Report
Ireland,European Region of WHO,Northern Europe,2016,13,2016-03-28,2016-04-03,,332,0,21,2,,2,25,0,0,18,18,43,,No Report
Ireland,European Region of WHO,Northern Europe,2016,14,2016-04-04,2016-04-10,,294,0,20,5,,2,27,0,0,16,16,43,,No Report
Ireland,European Region of WHO,Northern Europe,2016,15,2016-04-11,2016-04-17,,288,0,9,1,,0,10,0,0,15,15,25,,No Report
Ireland,European Region of WHO,Northern Europe,2016,16,2016-04-18,2016-04-24,,332,0,8,0,,1,9,0,0,12,12,21,,No Report
Ireland,European Region of WHO,Northern Europe,2016,17,2016-04-25,2016-05-01,,216,0,4,0,,0,4,0,0,15,15,19,,No Report
Ireland,European Region of WHO,Northern Europe,2016,18,2016-05-02,2016-05-08,,217,0,5,5,,0,10,0,0,6,6,16,,No Report
Ireland,European Region of WHO,Northern Europe,2016,19,2016-05-09,2016-05-15,,223,0,2,2,,0,4,0,0,8,8,12,,No Report
Ireland,European Region of WHO,Northern Europe,2016,20,2016-05-16,2016-05-22,,197,0,0,0,,0,0,0,0,4,4,4,,No Report
Ireland,European Region of WHO,Northern Europe,2016,21,2016-05-23,2016-05-29,,234,0,0,0,,0,0,0,0,1,1,1,,No Report
Ireland,European Region of WHO,Northern Europe,2016,22,2016-05-30,2016-06-05,,198,0,0,1,,0,1,0,0,1,1,2,,No Report
Ireland,European Region of WHO,Northern Europe,2016,23,2016-06-06,2016-06-12,,191,0,0,1,,0,1,0,0,0,0,1,,No Report
Ireland,European Region of WHO,Northern Europe,2016,24,2016-06-13,2016-06-19,,178,0,0,0,,0,0,0,0,0,0,0,,No Report
Ireland,European Region of WHO,Northern Europe,2016,25,2016-06-20,2016-06-26,,189,0,0,0,,0,0,0,0,3,3,3,,No Report
Ireland,European Region of WHO,Northern Europe,2016,26,2016-06-27,2016-07-03,,175,0,0,1,,0,1,0,0,1,1,2,,No Report
Ireland,European Region of WHO,Northern Europe,2016,27,2016-07-04,2016-07-10,,159,0,0,2,,0,2,0,0,0,0,2,,No Report
Ireland,European Region of WHO,Northern Europe,2016,28,2016-07-11,2016-07-17,,135,0,0,0,,0,0,0,0,0,0,0,,No Report
Ireland,European Region of WHO,Northern Europe,2016,29,2016-07-18,2016-07-24,,122,0,0,1,,0,1,0,0,0,0,1,,No Report
Ireland,European Region of WHO,Northern Europe,2016,30,2016-07-25,2016-07-31,,152,0,0,1,,0,1,0,0,0,0,1,,No Report
Ireland,European Region of WHO,Northern Europe,2016,31,2016-08-01,2016-08-07,,145,0,3,0,,0,3,0,0,0,0,3,,No Report
Ireland,European Region of WHO,Northern Europe,2016,32,2016-08-08,2016-08-14,,144,0,0,0,,0,0,0,0,0,0,0,,No Report
Ireland,European Region of WHO,Northern Europe,2016,33,2016-08-15,2016-08-21,,125,0,2,0,,0,2,0,0,1,1,3,,No Report
Ireland,European Region of WHO,Northern Europe,2016,34,2016-08-22,2016-08-28,,145,0,0,3,,0,3,0,0,1,1,4,,No Report
Ireland,European Region of WHO,Northern Europe,2016,35,2016-08-29,2016-09-04,,178,0,0,0,,0,0,0,0,0,0,0,,No Report
Ireland,European Region of WHO,Northern Europe,2016,36,2016-09-05,2016-09-11,,146,0,1,1,,0,2,0,0,0,0,2,,No Report
Ireland,European Region of WHO,Northern Europe,2016,37,2016-09-12,2016-09-18,,185,0,3,2,,0,5,0,0,0,0,5,,No Report
Ireland,European Region of WHO,Northern Europe,2016,38,2016-09-19,2016-09-25,,178,0,0,0,,0,0,0,0,1,1,1,,No Report
Ireland,European Region of WHO,Northern Europe,2016,39,2016-09-26,2016-10-02,,219,0,0,6,,0,6,0,0,0,0,6,,No Report
Ireland,European Region of WHO,Northern Europe,2016,40,2016-10-03,2016-10-09,,221,0,0,0,,1,1,0,0,0,0,1,,No Report
Ireland,European Region of WHO,Northern Europe,2016,41,2016-10-10,2016-10-16,,224,0,0,1,,0,1,0,0,0,0,1,,No Report
Ireland,European Region of WHO,Northern Europe,2016,42,2016-10-17,2016-10-23,,295,0,0,3,,0,3,0,0,0,0,3,,No Report
Ireland,European Region of WHO,Northern Europe,2016,43,2016-10-24,2016-10-30,,309,0,0,2,,0,2,0,0,0,0,2,,No Report
Ireland,European Region of WHO,Northern Europe,2016,44,2016-10-31,2016-11-06,,308,0,0,2,,0,2,0,0,0,0,2,,No Report
Ireland,European Region of WHO,Northern Europe,2016,45,2016-11-07,2016-11-13,,339,0,0,6,,0,6,0,0,0,0,6,,No Report
Ireland,European Region of WHO,Northern Europe,2016,46,2016-11-14,2016-11-20,,280,0,0,11,,1,12,0,0,0,0,12,,No Report
Ireland,European Region of WHO,Northern Europe,2016,47,2016-11-21,2016-11-27,,353,0,0,6,,1,7,0,0,0,0,7,,No Report
Ireland,European Region of WHO,Northern Europe,2016,48,2016-11-28,2016-12-04,,420,0,0,33,,2,35,0,0,1,1,36,,No Report
Ireland,European Region of WHO,Northern Europe,2016,49,2016-12-05,2016-12-11,,504,0,0,80,,1,81,0,0,0,0,81,,No Report
Ireland,European Region of WHO,Northern Europe,2016,50,2016-12-12,2016-12-18,,586,0,0,132,,5,137,0,0,0,0,137,,No Report
Ireland,European Region of WHO,Northern Europe,2016,51,2016-12-19,2016-12-25,,562,0,0,152,,7,159,0,0,0,0,159,,No Report
Ireland,European Region of WHO,Northern Europe,2016,52,2016-12-26,2017-01-01,,550,0,0,220,,12,232,0,0,1,1,233,,No Report
Ireland,European Region of WHO,Northern Europe,2017,1,2017-01-02,2017-01-08,,855,0,1,340,,9,350,0,0,3,3,353,,No Report
Ireland,European Region of WHO,Northern Europe,2017,2,2017-01-09,2017-01-15,,817,0,1,218,,12,231,0,0,0,0,231,,No Report
Ireland,European Region of WHO,Northern Europe,2017,3,2017-01-16,2017-01-22,,643,0,0,157,,4,161,0,0,2,2,163,,No Report
Ireland,European Region of WHO,Northern Europe,2017,4,2017-01-23,2017-01-29,,459,0,0,78,,1,79,0,0,1,1,80,,No Report
Ireland,European Region of WHO,Northern Europe,2017,5,2017-01-30,2017-02-05,,362,0,1,57,,0,58,0,0,1,1,59,,No Report
Ireland,European Region of WHO,Northern Europe,2017,6,2017-02-06,2017-02-12,,349,0,0,42,,0,42,0,0,2,2,44,,No Report
Ireland,European Region of WHO,Northern Europe,2017,7,2017-02-13,2017-02-19,,377,0,1,52,,0,53,0,0,2,2,55,,No Report
Ireland,European Region of WHO,Northern Europe,2017,8,2017-02-20,2017-02-26,,353,0,0,40,,0,40,0,0,2,2,42,,No Report
Ireland,European Region of WHO,Northern Europe,2017,9,2017-02-27,2017-03-05,,310,0,0,18,,0,18,0,0,4,4,22,,No Report
Ireland,European Region of WHO,Northern Europe,2017,10,2017-03-06,2017-03-12,,288,0,0,14,,0,14,0,0,5,5,19,,No Report
Ireland,European Region of WHO,Northern Europe,2017,11,2017-03-13,2017-03-19,,224,0,0,7,,0,7,0,0,3,3,10,,No Report
Ireland,European Region of WHO,Northern Europe,2017,12,2017-03-20,2017-03-26,,238,0,0,9,,0,9,0,0,6,6,15,,No Report
Ireland,European Region of WHO,Northern Europe,2017,13,2017-03-27,2017-04-02,,237,0,0,5,,0,5,0,0,7,7,12,,No Report
Ireland,European Region of WHO,Northern Europe,2017,14,2017-04-03,2017-04-09,,245,0,1,2,,0,3,0,0,8,8,11,,No Report
Ireland,European Region of WHO,Northern Europe,2017,15,2017-04-10,2017-04-16,,241,0,0,1,,0,1,0,0,8,8,9,,No Report
Ireland,European Region of WHO,Northern Europe,2017,16,2017-04-17,2017-04-23,,216,0,0,5,,0,5,0,0,2,2,7,,No Report
Ireland,European Region of WHO,Northern Europe,2017,17,2017-04-24,2017-04-30,,276,0,0,3,,0,3,0,0,9,9,12,,No Report
Ireland,European Region of WHO,Northern Europe,2017,18,2017-05-01,2017-05-07,,181,0,0,1,,0,1,0,0,4,4,5,,No Report
Ireland,European Region of WHO,Northern Europe,2017,19,2017-05-08,2017-05-14,,323,0,0,0,,0,0,0,0,2,2,2,,No Report
Ireland,European Region of WHO,Northern Europe,2017,20,2017-05-15,2017-05-21,,243,0,0,1,,0,1,0,0,8,8,9,,No Report
Ireland,European Region of WHO,Northern Europe,2017,21,2017-05-22,2017-05-28,,184,0,1,0,,0,1,0,0,7,7,8,,No Report
Ireland,European Region of WHO,Northern Europe,2017,22,2017-05-29,2017-06-04,,128,0,0,0,,0,0,0,0,4,4,4,,No Report
Israel,European Region of WHO,Western Asia,2016,1,2016-01-04,2016-01-10,,436,0,91,0,,34,125,0,0,44,44,169,,No Report
Israel,European Region of WHO,Western Asia,2016,2,2016-01-11,2016-01-17,,437,0,89,0,,0,89,0,0,87,87,176,,No Report
Israel,European Region of WHO,Western Asia,2016,3,2016-01-18,2016-01-24,,457,0,113,0,,1,114,0,0,100,100,214,,No Report
Israel,European Region of WHO,Western Asia,2016,4,2016-01-25,2016-01-31,,408,0,94,0,,3,97,0,0,85,85,182,,No Report
Israel,European Region of WHO,Western Asia,2016,5,2016-02-01,2016-02-07,,423,0,89,0,,0,89,0,0,92,92,181,,No Report
Israel,European Region of WHO,Western Asia,2016,6,2016-02-08,2016-02-14,,426,0,91,3,,1,95,0,0,76,76,171,,No Report
Israel,European Region of WHO,Western Asia,2016,7,2016-02-15,2016-02-21,,317,0,48,1,,3,52,0,0,56,56,108,,No Report
Israel,European Region of WHO,Western Asia,2016,8,2016-02-22,2016-02-28,,324,0,40,0,,3,43,0,0,42,42,85,,No Report
Israel,European Region of WHO,Western Asia,2016,9,2016-02-29,2016-03-06,,254,0,20,0,,1,21,0,0,23,23,44,,No Report
Israel,European Region of WHO,Western Asia,2016,10,2016-03-07,2016-03-13,,234,0,10,0,,0,10,0,0,8,8,18,,No Report
Israel,European Region of WHO,Western Asia,2016,11,2016-03-14,2016-03-20,,199,0,8,0,,0,8,0,0,8,8,16,,No Report
Israel,European Region of WHO,Western Asia,2016,12,2016-03-21,2016-03-27,,161,0,8,0,,1,9,0,0,1,1,10,,No Report
Israel,European Region of WHO,Western Asia,2016,13,2016-03-28,2016-04-03,,129,0,7,0,,0,7,0,0,3,3,10,,No Report
Israel,European Region of WHO,Western Asia,2016,14,2016-04-04,2016-04-10,,104,0,1,0,,0,1,0,0,2,2,3,,No Report
Israel,European Region of WHO,Western Asia,2016,40,2016-10-03,2016-10-09,,94,0,0,1,,0,1,0,0,0,0,1,,No Report
Israel,European Region of WHO,Western Asia,2016,41,2016-10-10,2016-10-16,,113,0,1,0,,3,4,0,0,0,0,4,,No Report
Israel,European Region of WHO,Western Asia,2016,42,2016-10-17,2016-10-23,,108,0,1,1,,3,5,0,0,0,0,5,,No Report
Israel,European Region of WHO,Western Asia,2016,43,2016-10-24,2016-10-30,,121,0,0,0,,0,0,0,0,0,0,0,,No Report
Israel,European Region of WHO,Western Asia,2016,44,2016-10-31,2016-11-06,,142,0,0,1,,2,3,0,0,1,1,4,,No Report
Israel,European Region of WHO,Western Asia,2016,45,2016-11-07,2016-11-13,,191,0,2,2,,1,5,0,0,0,0,5,,No Report
Israel,European Region of WHO,Western Asia,2016,46,2016-11-14,2016-11-20,,215,0,0,2,,2,4,0,0,0,0,4,,No Report
Israel,European Region of WHO,Western Asia,2016,48,2016-11-28,2016-12-04,,296,0,0,13,,18,31,0,0,0,0,31,,No Report
Israel,European Region of WHO,Western Asia,2016,49,2016-12-05,2016-12-11,,310,0,0,28,,38,66,0,0,2,2,68,,No Report
Israel,European Region of WHO,Western Asia,2016,50,2016-12-12,2016-12-18,,381,0,0,42,,53,95,0,0,0,0,95,,No Report
Israel,European Region of WHO,Western Asia,2016,51,2016-12-19,2016-12-25,,369,0,0,57,,58,115,0,0,1,1,116,,No Report
Israel,European Region of WHO,Western Asia,2016,52,2016-12-26,2017-01-01,,460,0,0,56,,85,141,0,0,0,0,141,,No Report
Israel,European Region of WHO,Western Asia,2017,1,2017-01-02,2017-01-08,,480,0,0,61,,93,154,0,0,1,1,155,,No Report
Israel,European Region of WHO,Western Asia,2017,2,2017-01-09,2017-01-15,,504,0,0,48,,121,169,0,0,0,0,169,,No Report
Israel,European Region of WHO,Western Asia,2017,3,2017-01-16,2017-01-22,,479,0,0,55,,87,142,0,0,2,2,144,,No Report
Israel,European Region of WHO,Western Asia,2017,4,2017-01-23,2017-01-29,,411,0,0,24,,73,97,0,0,0,0,97,,No Report
Israel,European Region of WHO,Western Asia,2017,5,2017-01-30,2017-02-05,,355,0,0,21,,50,71,0,0,1,1,72,,No Report
Israel,European Region of WHO,Western Asia,2017,6,2017-02-06,2017-02-12,,364,0,0,11,,55,66,0,0,2,2,68,,No Report
Israel,European Region of WHO,Western Asia,2017,7,2017-02-13,2017-02-19,,322,0,0,13,,30,43,0,0,1,1,44,,No Report
Israel,European Region of WHO,Western Asia,2017,8,2017-02-20,2017-02-26,,280,0,0,8,,15,23,0,0,1,1,24,,No Report
Israel,European Region of WHO,Western Asia,2017,9,2017-02-27,2017-03-05,,288,0,0,4,,13,17,0,0,3,3,20,,No Report
Israel,European Region of WHO,Western Asia,2017,10,2017-03-06,2017-03-12,,270,0,0,5,,5,10,0,0,3,3,13,,No Report
Israel,European Region of WHO,Western Asia,2017,11,2017-03-13,2017-03-19,,218,0,0,1,,5,6,0,0,6,6,12,,No Report
Israel,European Region of WHO,Western Asia,2017,12,2017-03-20,2017-03-26,,191,0,0,0,,6,6,0,0,4,4,10,,No Report
Israel,European Region of WHO,Western Asia,2017,13,2017-03-27,2017-04-02,,182,0,0,0,,0,0,0,0,1,1,1,,No Report
Israel,European Region of WHO,Western Asia,2017,14,2017-04-03,2017-04-09,,193,0,1,1,,4,6,0,0,1,1,7,,No Report
Italy,European Region of WHO,South West Europe,2016,1,2016-01-04,2016-01-10,,558,0,6,12,,4,22,0,0,6,6,28,,No Report
Italy,European Region of WHO,South West Europe,2016,2,2016-01-11,2016-01-17,,676,0,30,14,,10,54,2,14,22,38,92,,No Report
Italy,European Region of WHO,South West Europe,2016,3,2016-01-18,2016-01-24,,782,0,34,26,,2,62,2,34,32,68,130,,No Report
Italy,European Region of WHO,South West Europe,2016,4,2016-01-25,2016-01-31,,1142,0,58,80,,18,156,10,102,92,204,360,,No Report
Italy,European Region of WHO,South West Europe,2016,5,2016-02-01,2016-02-07,,1292,0,78,98,,14,190,4,142,120,266,456,,No Report
Italy,European Region of WHO,South West Europe,2016,6,2016-02-08,2016-02-14,,1678,0,80,148,,10,238,2,144,130,276,514,,No Report
Italy,European Region of WHO,South West Europe,2016,7,2016-02-15,2016-02-21,,1376,0,60,146,,10,216,4,142,160,306,522,,No Report
Italy,European Region of WHO,South West Europe,2016,8,2016-02-22,2016-02-28,,1482,0,72,162,,12,246,2,172,220,394,640,,No Report
Italy,European Region of WHO,South West Europe,2016,9,2016-02-29,2016-03-06,,1256,0,80,108,,22,210,10,104,190,304,514,,No Report
Italy,European Region of WHO,South West Europe,2016,10,2016-03-07,2016-03-13,,1040,0,34,118,,12,164,4,86,134,224,388,,No Report
Italy,European Region of WHO,South West Europe,2016,11,2016-03-14,2016-03-20,,1022,0,52,94,,8,154,2,72,162,236,390,,No Report
Italy,European Region of WHO,South West Europe,2016,12,2016-03-21,2016-03-27,,872,0,40,52,,10,102,6,54,112,172,274,,No Report
Italy,European Region of WHO,South West Europe,2016,13,2016-03-28,2016-04-03,,504,0,22,28,,8,58,4,28,78,110,168,,No Report
Italy,European Region of WHO,South West Europe,2016,14,2016-04-04,2016-04-10,,518,0,28,22,,14,64,2,18,50,70,134,,No Report
Italy,European Region of WHO,South West Europe,2016,15,2016-04-11,2016-04-17,,418,0,10,22,,8,40,2,4,40,46,86,,No Report
Italy,European Region of WHO,South West Europe,2016,16,2016-04-18,2016-04-24,,246,0,2,2,,6,10,0,4,24,28,38,,No Report
Italy,European Region of WHO,South West Europe,2016,46,2016-11-14,2016-11-20,210,419,0,0,20,0,4,24,0,0,0,0,24,198,Sporadic
Italy,European Region of WHO,South West Europe,2016,47,2016-11-21,2016-11-27,237,474,0,2,42,0,0,44,0,0,2,2,46,213,Sporadic
Italy,European Region of WHO,South West Europe,2016,48,2016-11-28,2016-12-04,288,576,0,0,96,0,2,98,0,0,0,0,98,239,Sporadic
Italy,European Region of WHO,South West Europe,2016,49,2016-12-05,2016-12-11,325,325,0,3,70,0,2,75,0,0,0,0,75,250,Sporadic
Italy,European Region of WHO,South West Europe,2016,50,2016-12-12,2016-12-18,504,504,0,0,143,0,9,152,0,0,0,0,152,351,Regional Outbreak
Italy,European Region of WHO,South West Europe,2016,51,2016-12-19,2016-12-25,627,627,0,7,221,0,25,253,,,,0,253,374,Regional Outbreak
Italy,European Region of WHO,South West Europe,2016,52,2016-12-26,2017-01-01,658,658,0,3,258,0,37,298,0,0,0,0,298,360,Widespread Outbreak
Italy,European Region of WHO,South West Europe,2017,1,2017-01-02,2017-01-08,648,648,0,1,217,0,52,270,,,3,3,273,375,Widespread Outbreak
Italy,European Region of WHO,South West Europe,2017,2,2017-01-09,2017-01-15,834,834,0,4,298,0,57,359,0,0,0,0,359,469,Widespread Outbreak
Italy,European Region of WHO,South West Europe,2017,3,2017-01-16,2017-01-22,810,810,0,4,305,0,31,340,0,0,3,3,343,467,Widespread Outbreak
Italy,European Region of WHO,South West Europe,2017,4,2017-01-23,2017-01-29,646,646,0,1,278,0,29,308,0,0,0,0,308,332,Widespread Outbreak
Italy,European Region of WHO,South West Europe,2017,5,2017-01-30,2017-02-05,639,639,0,0,191,0,37,228,9,0,4,13,241,398,Regional Outbreak
Italy,European Region of WHO,South West Europe,2017,6,2017-02-06,2017-02-12,615,615,0,2,150,0,7,159,9,1,3,13,172,443,Regional Outbreak
Italy,European Region of WHO,South West Europe,2017,7,2017-02-13,2017-02-19,491,491,0,4,81,0,1,86,13,2,3,18,104,387,Regional Outbreak
Italy,European Region of WHO,South West Europe,2017,8,2017-02-20,2017-02-26,506,506,0,0,44,0,3,47,7,1,7,15,62,444,Local Outbreak
Italy,European Region of WHO,South West Europe,2017,9,2017-02-27,2017-03-05,343,343,0,1,11,0,6,18,9,0,11,20,38,305,Sporadic
Italy,European Region of WHO,South West Europe,2017,10,2017-03-06,2017-03-12,392,392,0,1,11,0,3,15,3,0,11,14,29,363,Sporadic
