"provider_id","hospital_name","address","city","state","zip_code","county_name","phone_number","measure_id","measure_name","compared_to_national","denominator","score","lower_estimate","higher_estimate","footnote","measure_start_date","measure_end_date"
"010055","FLOWERS HOSPITAL","4370 WEST MAIN STREET","DOTHAN","AL","36305","HOUSTON","(334) 793-5000","PSI_13_POST_SEPSIS","Blood stream infection after surgery","No Different Than the National Rate","2117","4.72","2.32","7.13",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010055","FLOWERS HOSPITAL","4370 WEST MAIN STREET","DOTHAN","AL","36305","HOUSTON","(334) 793-5000","PSI_14_POSTOP_DEHIS","A wound that splits open after surgery on the abdomen or pelvis","No Different Than the National Rate","796","0.82","0","1.81",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010055","FLOWERS HOSPITAL","4370 WEST MAIN STREET","DOTHAN","AL","36305","HOUSTON","(334) 793-5000","PSI_15_ACC_LAC","Accidental cuts and tears from medical treatment","No Different Than the National Rate","2232","1.64","0.62","2.67",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010055","FLOWERS HOSPITAL","4370 WEST MAIN STREET","DOTHAN","AL","36305","HOUSTON","(334) 793-5000","PSI_3_ULCER","Pressure sores","No Different Than the National Rate","6967","0.19","0","0.67",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010055","FLOWERS HOSPITAL","4370 WEST MAIN STREET","DOTHAN","AL","36305","HOUSTON","(334) 793-5000","PSI_4_SURG_COMP","Deaths among Patients with Serious Treatable Complications after Surgery","No Different Than the National Rate","141","193.62","153.66","233.57",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010055","FLOWERS HOSPITAL","4370 WEST MAIN STREET","DOTHAN","AL","36305","HOUSTON","(334) 793-5000","PSI_6_IAT_PTX","Collapsed lung due to medical treatment","No Different Than the National Rate","8891","0.18","0","0.37",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010055","FLOWERS HOSPITAL","4370 WEST MAIN STREET","DOTHAN","AL","36305","HOUSTON","(334) 793-5000","PSI_8_POST_HIP","Broken hip from a fall after surgery","No Different Than the National Rate","7984","0.09","0.01","0.18",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010055","FLOWERS HOSPITAL","4370 WEST MAIN STREET","DOTHAN","AL","36305","HOUSTON","(334) 793-5000","PSI_90_SAFETY","Serious complications","No Different Than the National Value","Not Available","0.96","0.73","1.19",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010055","FLOWERS HOSPITAL","4370 WEST MAIN STREET","DOTHAN","AL","36305","HOUSTON","(334) 793-5000","PSI_9_POST_HEM","Perioperative Hemorrhage or Hematoma Rate","No Different Than the National Rate","3222","2.12","0.95","3.3",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","COMP_HIP_KNEE","Rate of complications for hip/knee replacement patients","No Different Than the National Rate","1582","2.6","2.0","3.4",,"2015-04-01T00:00:00.000","2018-03-31T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","MORT_30_AMI","Death rate for heart attack patients","No Different Than the National Rate","213","13.5","10.8","16.7",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","MORT_30_CABG","Death rate for CABG surgery patients","No Different Than the National Rate","117","3.6","1.9","6.7",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","MORT_30_COPD","Death rate for COPD patients","No Different Than the National Rate","307","7.8","5.9","10.1",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","MORT_30_HF","Death rate for heart failure patients","No Different Than the National Rate","390","9.7","7.7","12.1",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","MORT_30_PN","Death rate for pneumonia patients","No Different Than the National Rate","621","14.4","12.2","16.8",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","MORT_30_STK","Death rate for stroke patients","No Different Than the National Rate","374","14","11.4","17.1",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","PSI_10_POST_KIDNEY","Postoperative Acute Kidney Injury Requiring Dialysis Rate","No Different Than the National Rate","3589","1.37","0.37","2.38",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","PSI_11_POST_RESP","Postoperative Respiratory Failure Rate","No Different Than the National Rate","3144","8.55","4.95","12.16",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","PSI_12_POSTOP_PULMEMB_DVT","Serious blood clots after surgery","No Different Than the National Rate","4901","4.80","3.18","6.41",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","PSI_13_POST_SEPSIS","Blood stream infection after surgery","No Different Than the National Rate","3484","4.30","1.99","6.6",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","PSI_14_POSTOP_DEHIS","A wound that splits open after surgery on the abdomen or pelvis","No Different Than the National Rate","888","1.01","0.06","1.96",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","PSI_15_ACC_LAC","Accidental cuts and tears from medical treatment","No Different Than the National Rate","2022","1.93","0.94","2.92",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","PSI_3_ULCER","Pressure sores","No Different Than the National Rate","9216","0.23","0","0.65",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","PSI_4_SURG_COMP","Deaths among Patients with Serious Treatable Complications after Surgery","No Different Than the National Rate","153","161.36","123.41","199.31",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","PSI_6_IAT_PTX","Collapsed lung due to medical treatment","No Different Than the National Rate","10106","0.26","0.07","0.46",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","PSI_8_POST_HIP","Broken hip from a fall after surgery","No Different Than the National Rate","9282","0.11","0.02","0.19",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","PSI_90_SAFETY","Serious complications","No Different Than the National Value","Not Available","0.98","0.77","1.2",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","BIRMINGHAM","AL","35205","JEFFERSON","(205) 939-7000","PSI_9_POST_HEM","Perioperative Hemorrhage or Hematoma Rate","No Different Than the National Rate","4662","2.42","1.31","3.54",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","COMP_HIP_KNEE","Rate of complications for hip/knee replacement patients","Not Available","Not Available","Not Available","Not Available","Not Available","5","2015-04-01T00:00:00.000","2018-03-31T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","MORT_30_AMI","Death rate for heart attack patients","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","MORT_30_CABG","Death rate for CABG surgery patients","Not Available","Not Available","Not Available","Not Available","Not Available","5","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","MORT_30_COPD","Death rate for COPD patients","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","MORT_30_HF","Death rate for heart failure patients","No Different Than the National Rate","27","11.5","7.6","16.7",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","MORT_30_PN","Death rate for pneumonia patients","No Different Than the National Rate","89","18.7","13.8","25.2",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","MORT_30_STK","Death rate for stroke patients","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","PSI_10_POST_KIDNEY","Postoperative Acute Kidney Injury Requiring Dialysis Rate","Not Available","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","PSI_11_POST_RESP","Postoperative Respiratory Failure Rate","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","PSI_12_POSTOP_PULMEMB_DVT","Serious blood clots after surgery","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","PSI_13_POST_SEPSIS","Blood stream infection after surgery","Not Available","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","PSI_14_POSTOP_DEHIS","A wound that splits open after surgery on the abdomen or pelvis","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","PSI_15_ACC_LAC","Accidental cuts and tears from medical treatment","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","PSI_3_ULCER","Pressure sores","No Different Than the National Rate","187","0.48","0","1.7",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","PSI_4_SURG_COMP","Deaths among Patients with Serious Treatable Complications after Surgery","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","PSI_6_IAT_PTX","Collapsed lung due to medical treatment","No Different Than the National Rate","266","0.27","0.03","0.5",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","PSI_8_POST_HIP","Broken hip from a fall after surgery","No Different Than the National Rate","263","0.11","0.02","0.2",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","PSI_90_SAFETY","Serious complications","No Different Than the National Value","Not Available","0.99","0.52","1.46",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010058","BIBB MEDICAL CENTER","208 PIERSON AVE","CENTREVILLE","AL","35042","BIBB","(205) 926-4881","PSI_9_POST_HEM","Perioperative Hemorrhage or Hematoma Rate","Not Available","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","COMP_HIP_KNEE","Rate of complications for hip/knee replacement patients","Not Available","Not Available","Not Available","Not Available","Not Available","5","2015-04-01T00:00:00.000","2018-03-31T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","MORT_30_AMI","Death rate for heart attack patients","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","MORT_30_CABG","Death rate for CABG surgery patients","Not Available","Not Available","Not Available","Not Available","Not Available","5","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","MORT_30_COPD","Death rate for COPD patients","No Different Than the National Rate","71","8.7","6.0","12.5",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","MORT_30_HF","Death rate for heart failure patients","No Different Than the National Rate","43","11.5","8.0","16.3",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","MORT_30_PN","Death rate for pneumonia patients","No Different Than the National Rate","84","14.5","10.3","19.7",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","MORT_30_STK","Death rate for stroke patients","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","PSI_10_POST_KIDNEY","Postoperative Acute Kidney Injury Requiring Dialysis Rate","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","PSI_11_POST_RESP","Postoperative Respiratory Failure Rate","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","PSI_12_POSTOP_PULMEMB_DVT","Serious blood clots after surgery","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","PSI_13_POST_SEPSIS","Blood stream infection after surgery","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","PSI_14_POSTOP_DEHIS","A wound that splits open after surgery on the abdomen or pelvis","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","PSI_15_ACC_LAC","Accidental cuts and tears from medical treatment","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","PSI_3_ULCER","Pressure sores","No Different Than the National Rate","435","0.43","0","1.57",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","PSI_4_SURG_COMP","Deaths among Patients with Serious Treatable Complications after Surgery","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","LAWRENCE","(256) 974-2200","PSI_6_IAT_PTX","Collapsed lung due to medical treatment","No Different Than the National Rate","598","0.27","0.03","0.5",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
